date,dianchibanwendu,fengsu,fengxiang,huanjingwendu,qiya,shidu,fuzhaodu,power
2021/12/3 8:00,-7.2,3.4,285,-7.6,997.5,61.2,218,38.6247
2021/12/3 9:00,-3.5,4.5,281,-5.9,997.4,50.3,507,165.8853
2021/12/3 10:00,-1.5,3.6,263,-4.6,997.2,47,692,198.4818
2021/12/3 11:00,-2.6,4.9,271,-3.4,996.5,40.3,765,199.3749
2021/12/3 12:00,-0.5,5,296,-2.1,996,36.6,781,197.5888
2021/12/3 13:00,-1.6,4.5,345,-2.3,996.3,34.5,722,188.6582
2021/12/3 14:00,-0.7,2.1,323,-2.4,996.6,34.6,552,173.0297
2021/12/3 15:00,-0.2,1,11,-2.4,997,34.8,381,89.7522
2021/12/3 16:00,-3.7,1.6,51,-3.5,997.9,38.7,33,0.6698
2021/12/3 17:00,-6.2,1,82,-4.9,999.1,43.1,0,-0.8931
2021/12/3 18:00,-7,0.3,208,-5.7,999.9,42.2,0,-0.8931
2021/12/3 19:00,-7.2,1.6,263,-6.5,1000.9,49.7,0,-0.8931
2021/12/3 20:00,-10.5,0.9,331,-9.9,1002.9,63.4,0,-0.8931
2021/12/3 21:00,-10,1.5,309,-9.5,1003.9,60.4,0,-0.8931
2021/12/3 22:00,-10,1.3,350,-9.7,1004.6,62.4,0,-0.8931
2021/12/3 23:00,-9.9,1.8,2,-9.4,1005.6,52.7,0,-0.8931
2021/12/4 0:00,-11.9,2.5,323,-11.5,1006.9,63.3,0,-0.8931
2021/12/4 1:00,-11,1.3,343,-10.8,1007.3,56,0,-0.8931
2021/12/4 2:00,-11.5,2.2,349,-11,1007.9,55.1,0,-0.8931
2021/12/4 3:00,-12.2,2.2,333,-11.6,1008.1,56.8,0,-0.8931
2021/12/4 4:00,-11.5,2.5,342,-11.1,1007.9,50.1,0,-0.8931
2021/12/4 5:00,-12.7,0.6,309,-12.4,1008.2,61.5,0,-0.8931
2021/12/4 6:00,-12.7,1,307,-12.1,1008.7,61.4,0,-0.8931
2021/12/4 7:00,-14.9,1.2,242,-14.7,1010.2,67.9,0,-0.8931
2021/12/4 8:00,-11.3,1.1,250,-13.4,1010.4,70.7,255,35.499
2021/12/4 9:00,-7.9,2.7,224,-9.7,1009.3,58.3,148,56.0393
2021/12/4 10:00,-5.7,1.9,192,-7.6,1008.8,44.7,283,94.4407
2021/12/4 11:00,-6.9,8.1,195,-7.6,1007.8,46.4,112,43.983
2021/12/4 12:00,-6.7,5.8,200,-7.1,1006.8,46.9,84,34.1594
2021/12/4 13:00,-6.5,2.1,225,-6.8,1006.1,49,49,19.2007
2021/12/4 14:00,-6.5,3,207,-6.7,1005.2,52.9,48,17.4146
2021/12/4 15:00,-6.4,1.6,186,-6.4,1005.2,54.4,17,6.0281
2021/12/4 16:00,-6.2,3.8,187,-6.2,1004.1,53.8,10,-0.2233
2021/12/4 17:00,-6.4,2.1,202,-6.2,1004.3,55.1,0,-0.8931
2021/12/4 18:00,-7.9,3.6,171,-7.5,1004.1,61.3,0,-0.8931
2021/12/4 19:00,-8.7,4.5,176,-8.4,1004,67.3,0,-0.6698
2021/12/4 20:00,-9.1,4.5,207,-8.7,1003.2,70.1,0,-0.6698
2021/12/4 21:00,-9.2,5.8,205,-8.8,1002.6,71.9,0,-0.8931
2021/12/4 22:00,-9.3,3.7,182,-8.9,1002,74.5,0,-0.8931
2021/12/4 23:00,-9,5.9,204,-8.6,1001,75,0,-0.6698
2021/12/5 0:00,-10.3,5.4,203,-9.9,1000.7,80.1,0,-0.6698
2021/12/5 1:00,-9.4,1.8,207,-9,999.8,80.4,0,-0.6698
2021/12/5 2:00,-8,3,208,-7.6,998.8,77.5,0,-0.6698
2021/12/5 3:00,-7.8,3.3,211,-7.4,998,77.8,0,-0.6698
2021/12/5 4:00,-7.4,4.5,202,-7,997.2,78.4,0,-0.6698
2021/12/5 5:00,-8.3,4,196,-8,997.2,82.4,0,-0.6698
2021/12/5 6:00,-8.3,1.2,163,-7.9,997,83.7,0,-0.6698
2021/12/5 7:00,-8.5,2.2,176,-8.2,996.8,84.6,0,-0.4465
2021/12/5 8:00,-4.7,6.3,197,-6.1,996.1,79.7,234,36.1688
2021/12/5 9:00,-2.2,2.4,194,-5.1,995.5,75.9,473,130.6095
2021/12/5 10:00,-0.2,4.2,204,-3.4,994.5,71.1,634,189.9978
2021/12/5 11:00,-0.6,1.3,121,-1.5,993.6,65.9,754,206.0728
2021/12/5 12:00,2.4,3.4,163,0.5,992.3,61.5,770,203.6169
2021/12/5 13:00,3.5,5.7,213,2.7,991.2,50.7,687,190.8908
2021/12/5 14:00,5.5,6.3,221,3.8,990.8,47.1,529,155.8384
2021/12/5 15:00,1.1,3.3,184,0.5,992.1,68.3,146,34.8292
2021/12/5 16:00,-1,5.9,216,-0.7,992.7,72.7,2,0
2021/12/5 17:00,-0.4,3.3,218,0,993.4,64.6,0,-0.8931
2021/12/5 18:00,0,1.9,230,0.7,993.4,52.4,0,-0.8931
2021/12/5 19:00,-0.9,1.6,239,-0.2,994.1,57,0,-0.6698
2021/12/5 20:00,-0.3,4,260,0.1,994.8,54.6,0,-0.8931
2021/12/5 21:00,-1,3.6,290,-0.6,995.4,59.3,0,-0.6698
2021/12/5 22:00,-1.1,2.1,308,-0.8,996.4,61.1,0,-0.6698
2021/12/5 23:00,-2.2,2.4,285,-1.7,997,64.9,0,-0.6698
2021/12/6 0:00,-1,5.4,292,-0.7,998.1,61.7,0,-0.6698
2021/12/6 1:00,-2.2,2,301,-1.6,999,64.6,0,-0.8931
2021/12/6 2:00,-2.9,2.4,303,-2.4,999.9,66.5,0,-0.8931
2021/12/6 3:00,-3.3,1.1,245,-2.9,1001,66.9,0,-0.8931
2021/12/6 4:00,-4.4,1.2,250,-4,1001.7,71,0,-0.8931
2021/12/6 5:00,-2.4,3.8,279,-1.8,1002.1,60.1,0,-0.6698
2021/12/6 6:00,-2.5,2.7,284,-2,1002.9,60.8,0,-0.6698
2021/12/6 7:00,-2.9,4.8,282,-2.5,1004,60.7,0,-0.6698
2021/12/6 8:00,-1.2,5.1,273,-2.2,1005.2,56.7,287,34.8292
2021/12/6 9:00,1.7,4,287,-0.7,1006.3,49.5,534,164.7689
2021/12/6 10:00,3.1,4.1,287,0.6,1006.7,43,672,203.6169
2021/12/6 11:00,2.1,3.9,295,1.6,1006.9,36.8,775,214.3336
2021/12/6 12:00,3.5,4.7,313,2.1,1006.8,30.3,800,214.1103
2021/12/6 13:00,2.8,3.9,342,2.2,1006.8,29.7,725,207.1891
2021/12/6 14:00,3.8,2.1,312,2.3,1007.5,28.1,594,178.8346
2021/12/6 15:00,3.4,2.5,296,2.4,1008.1,28.7,396,89.5289
2021/12/6 16:00,0,1.9,276,0.3,1008.9,37.7,33,0.4465
2021/12/6 17:00,-0.7,2.8,274,0,1009.2,37.6,0,-0.8931
2021/12/6 18:00,-2.5,1.5,245,-2,1009.8,44.8,0,-0.8931
2021/12/6 19:00,-4.3,1.5,219,-3.8,1010.4,49.4,0,-0.8931
2021/12/6 20:00,-5.5,1.9,211,-5.1,1010.6,57.7,0,-0.8931
2021/12/6 21:00,-6,2.8,206,-5.6,1010.6,62,0,-0.8931
2021/12/6 22:00,-6.2,2.1,197,-5.8,1010.5,62.5,0,-0.8931
2021/12/6 23:00,-7,3.6,212,-6.6,1010.5,66.6,0,-0.8931
2021/12/7 0:00,-6.7,4.1,239,-6.3,1010,67.7,0,-0.8931
2021/12/7 1:00,-5.7,4.1,230,-5.3,1009.4,66.7,0,-0.6698
2021/12/7 2:00,-5.8,3.2,210,-5.3,1009.3,65.8,0,-0.6698
2021/12/7 3:00,-5.5,3,258,-5.1,1008.7,64.4,0,-0.6698
2021/12/7 4:00,-4.8,1.4,225,-4.2,1007.9,58.9,0,-0.6698
2021/12/7 5:00,-5.6,2.2,168,-5,1007.8,62.5,0,-0.8931
2021/12/7 6:00,-3.4,2.2,269,-3.1,1007.1,57.5,0,-0.6698
2021/12/7 7:00,-3.6,3.3,233,-3.2,1007.1,54.5,0,-0.6698
2021/12/7 8:00,-1.8,2,253,-3.2,1007.6,57,265,30.8104
2021/12/7 9:00,2.3,3.8,230,-0.7,1007.4,50.1,518,159.6339
2021/12/7 10:00,4.6,2.4,240,1.4,1007.2,45.9,653,197.3655
2021/12/7 11:00,4,2.5,267,3.7,1006.7,39.6,748,204.7332
2021/12/7 12:00,5.5,4.1,283,3.7,1006.6,37.7,770,204.0634
2021/12/7 13:00,5.3,2.1,269,4.7,1005.9,33.7,699,195.5794
2021/12/7 14:00,7.2,1.5,250,5.6,1005.9,32.6,568,167.8946
2021/12/7 15:00,7.3,1,236,5.6,1006.2,33.5,373,81.9379
2021/12/7 16:00,1.6,3.5,186,2.3,1006.9,47.4,11,0
2021/12/7 17:00,-3,3.5,168,-2.6,1008.5,77.3,0,-0.8931
2021/12/7 18:00,-4.2,1.6,175,-3.7,1009.1,79.3,0,-0.8931
2021/12/7 19:00,-5.3,2.6,193,-5,1009.9,82.2,0,-0.8931
2021/12/7 20:00,-5.9,1.8,158,-5.5,1009.9,84,0,-0.8931
2021/12/7 21:00,-7.2,3.4,186,-6.5,1010.4,85.8,0,-0.8931
2021/12/7 22:00,-7.9,3,183,-7.6,1010.5,88.6,0,-0.8931
2021/12/7 23:00,-8.7,3,197,-8.2,1010.5,90.6,0,-0.8931
2021/12/8 0:00,-9.7,2.3,205,-9.2,1010.6,91.1,0,-0.8931
2021/12/8 1:00,-10.4,3.3,186,-9.9,1010.8,92.4,0,-0.8931
2021/12/8 2:00,-10.5,2.8,186,-10.1,1011.1,93.2,0,-0.8931
2021/12/8 3:00,-10.7,1,194,-10.1,1011.2,93.1,0,-0.6698
2021/12/8 4:00,-10.1,3.1,194,-9.5,1010.4,94.2,0,-0.8931
2021/12/8 5:00,-11.1,0.9,194,-10.4,1010.5,94,0,-0.8931
2021/12/8 6:00,-11.8,0.4,177,-10.9,1010.7,93.9,0,-0.8931
2021/12/8 7:00,-11.1,3.2,231,-10.7,1010.9,93.8,0,-0.8931
2021/12/8 8:00,-9.2,1.7,194,-11.4,1011.1,92,202,25.2288
2021/12/8 9:00,-0.5,0.8,169,-6.3,1009.8,89.3,417,150.2568
2021/12/8 10:00,0,3.6,178,-6.1,1009.6,84,579,194.6863
2021/12/8 11:00,-1.8,4,194,-3.3,1008.3,75.3,817,200.7144
2021/12/8 12:00,1.6,0.7,149,-0.4,1006.7,64.1,776,202.5006
2021/12/8 13:00,0.8,1.4,166,-1.3,1006.4,70.2,713,195.8026
2021/12/8 14:00,-0.5,2.5,184,-1.6,1005.6,72.7,304,86.6265
2021/12/8 15:00,-2.7,1.6,176,-2.8,1005.9,79.7,75,23.666
2021/12/8 16:00,-4.1,3.9,193,-3.9,1006,83.6,9,1.3396
2021/12/8 17:00,-5.7,2.8,180,-5.3,1006.2,87,0,-0.8931
2021/12/8 18:00,-6.2,6.4,191,-5.7,1006.5,87.6,0,-0.8931
2021/12/8 19:00,-7.7,4,198,-7.1,1006.1,89.6,0,-0.8931
2021/12/8 20:00,-8,3.1,209,-7.6,1006.1,90.6,0,-0.8931
2021/12/8 21:00,-7.7,2.2,196,-7.2,1005.5,87.7,0,-0.8931
2021/12/8 22:00,-8.4,3.7,194,-8,1005.2,91.4,0,-0.8931
